rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,local_result,anthropic_result,semantic_score_anthropic
3,"weightless, non tacky, fully absorbs quickly, NO added fragrance, no scent","I have Rosacea, specifically type 1 where I experience redness from flushing and visible veins (telangiectasias). Otherwise clear skin. While topicals won't really help the veins, I can use products that help even out skin tone where it is pink from flushing. Some products can initially make my skin red, then it calms down (especially if new). This ISNTREE Cica Relief Ampoule Duo Set has not irritated my skin. In fact, it has helped to minimize aggravated skin.<br /><br />The serum is extremely light. I think the lightest weight product I have ever used. The bottles are small, and I feel like I am going through it quickly. I may be using too much, I dont know. I  do apply to neck and chest as well as face. I already use a product with EGF (epidermal growth factor), and I thought that maybe in serum form it would feel like a more concentrated dose. I have no idea how much Isntree uses, but this product feels like the emphasis is on the Centella Asiatica Extract. That isn't necessarily a bad thing, I am just not sure yet what I think about the performance of this product for my skin.  The two small bottles would be better as 1 bottle.<br /><br />--super light weight<br />--absorbs instantly<br />--not tacky<br />--skin feels instantly smooth (I also use some on the back of my hands)<br />--I wouldn't use it alone as a moisturizer, especially if have dry skin (like me)<br />--gentle, doesn't aggravate my skin, but that very well could differ for everyone (esp those w/ damaged skin barrier)<br />--contains soothing centella asiatica extract<br />--contains EGF- worth doing some research to see the benefits and to discount myths.<br />--ingredients that can help build and maintain skin barrier. Especially important for those with skin conditions where they are exacerbated by a damaged skin barrier. Got super sensitive skin? work on repairing that skin barrier before anything else.<br />--NO added fragrance in ingredient list. No naturally occurring scent either. I cant detect any aroma.<br /><br />My skin: mid 40s, smooth and clear (except for visible veins), leans dry. I follow this up with a moisturizing SPF (their sunscreens are great) or a moisturizer if using at night.<br /><br />I dont think it is bad. I really just think it is ok. I would give it 3.5 stars if I could. For me it isn't quite a 4 star product, so I am going with the middle of the road rating of 3. Your experience will vary. I think it would be especially appealing to those who prefer a weightless non tacky Centella Asiatica product. While I have zero issues with this, I am not likely to repurchase it. I have preferred products, especially for EGFs. However, if I notice anything else-- good or bad, I will be sure to update. It can take at least 2 weeks for a product to show its effectiveness, and it can take that long for the skin to acclimate to a new product. I am a little early on writing this, but my skin is used to centella asiatica as well as EGFs, and with some Isntree products.",[],B0868G8GQB,B0868G8GQB,AF2BLE54TEMGZ546U763ZHZRXC4A,2020-11-20 14:31:52.736,0,False,User reviews ISNTREE Cica Relief Ampoule.,Gentle serum with soothing ingredients.,0.0
2,"dense mask, smells good, great ingredients; my tin is dented/no protective seal","My tin is dented.  It just arrived in a warehouse mailing bag. There was no protective tape, tamper sticker, or cover, or product box... so I am not sure what this product has been through before arriving to me. Ew. I know products are sold by weight not volume, but the container really does look like it is missing a portion, as it is half empty. It is probably all there. The container looks to be a 2 ounce capacity, with 1.7 ounces of product. The product is dense, so after settling, I imagine this is accurate. But still.. between the dented can and the lack of protective seal, I am reticent to use in on my face, and definitely won't be buying it as a gift (which I was considering as I ordered this for me, and figured if i liked it then I would buy it as part of a pampering gift).<br /><br />Too bad because the container otherwise is attractive, the product smells good, and the ingredients are interesting; highly nourishing & repairing for the skin. I love self care products, and doing an occasional mask is relaxing.<br /><br />1.7 ounces has 3.4 tablespoons. Probably use half a table spoon to cover face. So maybe 7-8 full face applications? I guess price it out like a sheet mask. $3.75 per treatment if assuming 8 applications. More or less depending on how much you use.<br /><br />I hope the company considers adding a seal or tamper sticker.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71qAm6XHKtL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71qAm6XHKtL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71qAm6XHKtL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81osCoIA91L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81osCoIA91L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81osCoIA91L._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B07PCGSFGQ,B07PCGSFGQ,AF2BLE54TEMGZ546U763ZHZRXC4A,2020-11-17 15:21:01.999,0,False,"Damaged product, poor packaging design.","Dented, unsealed tin; smells good.",0.0
5,very gentle effective cleanser for my sensitive dry skin,"I have been pleased with medical grade Easydew products, and this is another. It is an extremely gentle creamy cleanser and exfoliator (through enzymes). Effectively cleans my skin. Sometimes I use it after an oil cleansing, sometimes by itself. My skin never feels taut or stripped. Nor does it ever feel coated. My skin always feel simply clean and fresh.<br />Has a light fragrance- similar to other Easydew products. It doesn't bother me- no headaches or nausea. The scent dissipates quickly enough. I have no issues with this.<br /><br />My skin: mid 40s, fair, semi sensitive, dry, Rosacea (redness/visible veins).<br /><br />Don't need much for it to do its job. Lovely product that I would likely purchase again.<br /><br />FULL INGREDIENTS<br /><br />Water, Isopropyl Myristate, Glycerin, Butylene Glycol, Cetyl Ethyl hexa no ate, Chondrus Crispus Extract, Saccharum Officinarum (Sugarcane) Extract, Milk Protein Extract, Milk Lipids, Panthenol, Protease, Ceramide NR sh-Oligopeptide-1, Hydroxyeth yl Urea, Pentylene Glycol, Glyceryl Stearate, Glyceryl Stearate SE, Sorbitan Stearate, Caprylyl Glycol, Cetearyl Olivate, Sorbitan Olivate, Tromethamine, Palmitic Acid, Ethylhe xylglycerin, Stearic Acid, Caprylic/Capric Trigly ceride, 1,2-Hexanediol, Hydrogenated Lecithin, Myristic Acid, Arachidic Acid, Lauric Acid, Oleic Acid, Sodium Stearoyl Glutamate, Sodium Ascorbyl Phosphate, Theanine, Glutathione, Dimethicone, Cetearyl Alcohol, Carbomer, Alcohol, Disodium EDTA, Phenoxyethanol, Fragrance(Parfum)",[],B07MZT83KK,B07MZT83KK,AF2BLE54TEMGZ546U763ZHZRXC4A,2020-11-13 16:30:01.466,0,False,User's skin feels clean and fresh.,"Gentle cleanser, exfoliates, cleans effectively.",0.08333333333333333
3,"just like mousse or shaving cream, but is a soap for body","The bottle and texture is very much like a hair mousse or shaving cream, but is a wash for the body.  Instead of a pump or squeeze bottle, this comes out though as pressure aerosol - also just like a mousse or shaving cream.  The ingredients necessary to make this happen are Butane and Propane. They are aerosol propellents.  If you have ever used mousse, hair spray, various perfumes/body sprays, air fresheners, aerosol deodorants, or shaving cream,etc..  then you are already familiar with these ingredients. They are generally recognized as safe, and are used in small, diluted quantities in skin care. Fun fact, ""These ingredients are used in cosmetics and personal care products as a replacements for chlorofluorocarbons, or CFC propellants, some of which have been shown to have negative effects on the environment"".  I'm not a big fan of slathering my body with butane, propane, or isobutane, but I understand their use in this type of medium. So it's up to you to decide.<br /><br />This company does have non aerosol body wash available too..<br /><br />The resulting foamy wash comes out thick, it is creamy. Because it reminds me so much of a shaving cream, that it what I have been using it for. Then whatever is left over I use on rest of body. Is pleasant smelling enough to me but it isn't quite a pure aromatherapy experience for me. Clearly it uses a variety of essential oils- rosemary, orange, eucalyptus, peppermint, limonene. However, for whatever reason, it contains ""parfum (fragrance)"" as an added ingredient. As well as Alpha-Isomethyl Ionone, another synthetic fragrance ingredient. Is there not enough naturally occurring scent from the use of essential oils? I think the added synthetic fragrance is redundant and takes away from the olfactory experience.<br /><br />As an actual wash, it is fine.<br />3 stars-- this is just a middle of the road rating.  I am not in love.  The experience is underwhelming. I am much too quickly going through the container. Aromatherapy experience is a little off  as I pick up on something other than essential oils. Otherwise the cleansing action is fine. But.. I likely won't repurchase.<br /><br />I think if I really want a foam wash, I will just use another body wash or make my own wash and pour into a foaming soap dispenser.<br /><br />CRUELTY FREE  |  NO PARAFFIN, SILICONE OR MINERAL OILS  |  PLANT-BASED | PARABEN FREE  |  VEGAN<br /><br />Aqua (Water), Sodium Laureth Sulfate, Butane, Glycerin, PEG-40 Hydrogenated Castor Oil, Isopropyl Palmitate, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Mentha Aquatica Extract, Rosmarinus Officinalis (Rosemary) Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Eucalyptus Globulus Leaf Oil, Mentha Piperita (Peppermint) Oil, Linalool, Limonene, Benzyl Alcohol, Geraniol, Alpha-Isomethyl Ionone, Sodium Levulinate, Sodium Anisate, Parfum (Fragrance), Hydroxyethylcellulose, Sorbitol, Propylene Glycol, Glucose, Propane, Isobutane, Citric Acid, Lactic Acid, Sodium Hydroxide",[],B08KGVBW41,B08KGVBW41,AF2BLE54TEMGZ546U763ZHZRXC4A,2020-11-13 14:30:20.525,1,False,Aerosol Body Wash has some drawbacks.,Foamy wash with synthetic fragrance.,0.0909090909090909
5,"refreshing, hydrating, basic, budget friendly, add to self care themed gift","Good basic sheet mask that feels cooling and hydrating. Feels nice when my rosacea has made my face feel warm (I have visible veins/redness from rosacea; no other issues). Excellent for use in the bathtub, or for a mini nap, or simply to help relaxation. Might even be perfect post skin treatment sessions that may leave skin feeling irritated.<br /><br />Stocking stuffer!! I love how budget friendly this pack is. I love making little self-care packages to hand out, and while I will buy and use masks in the $5-35 range, I prefer the $1-3 masks for the token give away (think: facial mask, hand cream, lip balm, etc.. tiny cheap self care packages). I also prefer the cheapies only because I am not sure if the recipient will definitely use it, and the higher end masks tend to be more discerning in what it attends to. The more basic masks tend to be good for nearly everyone, and the resulting feeling is at least a fresh, hydrated face. So these are a repurchase for that purpose, as well as for my own use on days I want to keep it simple.<br /><br />I love that it has lots of moisture. The serum can be patted in all over face, neck, chest, even elbows & hands after.<br /><br />For all that it is, I give it 5 stars for this level of facial mask.",[],B08GJJ5RV9,B08GJJ5RV9,AF2BLE54TEMGZ546U763ZHZRXC4A,2020-11-12 13:59:40.741,0,False,Affordable cooling and hydrating sheet masks.,"Cooling, hydrating, budget-friendly sheet mask.",0.43333333333333335
4,"gentle, cool, gel like; give it time- functional cosmetics","I don't really have any de-puffed areas. I do have a couple of odd spots around the corners of my lips that I am trying to figure out how to attend to. I have been successful with Easydew products, so I added this into the mix to see what more it can help me with.<br /><br />-I love the container. It has a cool, modern look. Applicator is precise.<br />-The texture is cool and gel like. It is clear.<br />-Very light scent<br />-Gentle feeling, non irritating on my dry, semi sensitive skin<br />-A little goes a long way, just use a little.. gently dab it on. Allow a minute to absorb before adding other products<br /> -Key ingredients, benefits:<br />Epidermal Growth Factor (EGF) helps to repair skin, and Hyaluronic acid (HA) helps to attract and retain moisture.<br /><br />I am currently using a variety of Easydew products, some of which contain EGF. I love how my skin feels and looks. I have only recently added this in, and I don't expect a quick change. I am using it around lips, and am considering using it around eye area. Since this can be used near eyes, I may keep it only for that area. I have their serum and moisturizer with EGF & HA.  I would say from my experience with this line, is that this is more of a longer term use item. I see it says something about instant depuffing, but unless you have a real trouble spot, it may not be instantly noticeable. What I encourage is consistent use. Maybe add in their other fill up products or Repair Control EX, then use this for specific spots.<br /><br />My skin: mid 40s, clear, semi dry, semi sensitive, Rosacea (redness/visible veins).",[],B07VDCD17L,B07VDCD17L,AF2BLE54TEMGZ546U763ZHZRXC4A,2020-11-12 13:44:01.151,1,False,Product review with positive feedback.,"Effective, gentle, precise, cool, modern.",0.0
5,"calms my skin, redness reduction with my rosacea, lightweight and hydrating","I have tried several Easydew products, and they have all been great for my skin. I always want to touch my skin in awe, and have to remind myself to keep hands away. I am pleased with this Easydew EX Repair Control Renewal Intensive Moisture; it has been good for my mid 40s, dry, clear, semi sensitive skin that has type 1 rosacea (redness, visible veins- ""telangiectasias"").<br /><br />It has ingredients to help repair skin, to build and maintain skin barrier, to help brighten skin, to calm the skin, to hydrate the skin.  My skin is always well moisturized, feels dewy and supple, and never ever as a problem with being irritated.  I like how it feels when I first put it on, and I like how my skin looks and feels come morning after having put it on the night before.<br /><br />I like it for day time or night time use. It is surprisingly hydrating.  Works well under my sunscreens. Works well over other serums. While I prefer a heavier cream at night, this is instantly moisturizing enough that I don't need to add anything else on top. Perhaps once the extra dry cold weather comes in, then I will add something on top. However, when paired with their hydra toner, it may be enough no matter the humidity.<br /><br />It has a light fragrance (has fragrance as an added ingredient, for those who refrain). Not great but not bad. Fortunately it is light and doesn't linger.<br /><br />Any alcohols used in this are fatty acid alcohols and are highly beneficial to the skin, especially dry skin.<br /><br />Using medical grade EGF,  it contains 10ppm of EGF, which means that it contains the maximum amount of EGF allowed for a cosmetic product to give you maximum results.",[],B073ZR1XLQ,B073ZR1XLQ,AF2BLE54TEMGZ546U763ZHZRXC4A,2020-11-09 02:04:37.422,0,False,User loves Easydew skin product.,Moisturizing cream repairs dry skin.,0.10000000000000002
4,"skin loving, skin calming, skin repairing ingredients","My skin: mid 40s, clear, dry, semi sensitive, Rosacea (redness, visible veins, non-acne).<br /><br />Great ingredients that are helpful in creating and maintaining a healthy skin barrier. Ceramides are vital in this role which this product contains. As well as other skin loving, skin calming, skin repairing ingredients such as resveratrol, St Johns Wort, Centella Asiatica, probiotics, and prebiotics, peptides, and niacinamide.<br /><br />Lightweight, slightly creamy, easy to absorb serum that works well on its own but doesn't seem to play well with foundation. Maybe I haven't found the right product yet to use on top. When I apply makeup, in no time the skin looks like it is peeling heavily, but it is just the product peeling off. Even when using a little. This is the worst I have ever experienced with any product. Again, it might be what I have tried it with. And by itself.. seems totally fine. Your experience may vary.<br /><br /> Use a light hand, as it seems it doesn't take much to cover face, neck, chest. So, little goes a long way which is a good thing.<br /><br />Worthwhile to try.",[],B08H2KSHZZ,B08H2KSHZZ,AF2BLE54TEMGZ546U763ZHZRXC4A,2020-10-25 19:17:17.313,1,False,"Ceramide serum with desirable, mixed results.",Serum repairs skin; foundation incompatible.,0.0909090909090909
3,"dry soft granular ""scrub""/mask, just add water/hydrosol. Directions for use on Face","This Juicy Chemistry face & body scrub is a very mild, and seemingly gentle ""scrub"" chock full of great ingredients. For rating, I am right in the middle of neither really liking it nor really disliking it (ok, maybe leaning a more toward dislike for me). The ""3 stars"" include the fact the company (and their ingredient selections) seems of high quality and may be worthwhile to check out.<br /><br />I have mixed thoughts on this, so please bear with me as I try to explain.<br /><br />At first glance, the small container is packed to the brim with a dark brown, dry, granular looking substance. This is primarily a combo of coffee powder and cocoa powder. I thought it was going to be a rough scrub, and immediately thought that there is no way I would use that on my face. Since it says, ""for face AND body"" my plan changed  to use it on my body in the shower. However, the directions say to apply TO FACE, and allow to sit for 10 minutes/until dry. That isn't happening as a body scrub. In the shower.<br /><br />So now I am back to trying it on my face. It did not come with a spatula or spoon, so plan to use your own. Or scoop out with a finger.I have tried it by spooning out a bit of product and adding water, adding a hydrosol, and adding an oil. The latter makes it easiest to use through I do not know if it impeded the other ingredients. Also, it wouldn't dry with oil. But it did stay in place with oil.<br /><br />Any granular feeling quickly melted down, so I felt better about using it on my face. But still, not a fan of anything granular on face. Overall, I don't like it for my face- I only tried it once because that is all I could handle. . It felt like it left some powder behind. I felt compelled to rewash my face to get any remnants off. Meh.<br /><br />Body is fine (and is why I selected it for use). When used with all bases I mentioned, the result was a slightly oily feel. Not heavy, not greasy. Definitely a little bit of hydration/moisture. Ultimately not a fan of it for my face, but do like it enough for use on body. HOWEVER, I do not ""keep it on until it dries"" while I am using it.. in the shower. I just use it like a regular body scrub. I either add water to it, or oil. OR use a basic creamy body wash as the vehicle. Now that I think of it, even a body lotion would work (especially if you have one you dont love and want to use up). Once again, the oil (or body wash/ lotion) is easier to worth- I can work it all over body, massage it in, and as it rinses away once again that slightly oily feel is left behind (not greasy, not heavy, rather soft and light; rather nice).  Make sure to rinse shower as this will splatter brown all over.<br /><br />I like that the product is packed into a small jar container, and that it needs a base (water, hydrosol, etc) which can be good or bad depending on your preference. By needing to add your own, the product is more concentrated (not paying for added water,etc), but it lends just a tiny bit of inconvenience. Use in the shower is awkward. Use as a scrub mask is going to come down to preference. If you like a more granular feeling physical scrub/exfoliator this may not be for you. If you use more, you may get more of a scrub feel (I guess you could add sugar). I use less as I do not want a harsh physical scrub. For the shower, I prefer a greater scrub feel, so I use more. I am thinking now I may add this to another jar, add some cream or oil, and some added sugar for an easier to use shower scrub experience.<br /><br />Packaging is nice, and pleasant to look at. Could be worthy as a gift if this seems like something someone would like.<br /><br />Full Ingredient List:<br />Sucrose*, Coffea Arabica Seed (Coffee)Powder*, Theobroma Cacao(Cocoa)Powder*, Theobroma cacao (Cocoa) Seed Butter*, Butyrospermum Parkii (Shea) Butter*, Citrus Sinensis (Sweet Orange) Essential Oil*, Vanilla Planifolia (Vanilla) powder*, Simmondsia Chinensis(Jojoba Oil)*, Corylus Avellana (Hazel) Oil*, Coffee Infused Oil*, Tocopherol^, Helianthus annuus Seed Oil, Rosmarinus officinalis(Rose Mary Antioxidant) Leaf Extract.<br /><br />""Formulated especially for dry skin, this scrub brings together the classic combination of Coffee and Cocoa with a hint of Sweet Orange.<br /><br />Cocoa has powerful antioxidant properties that help to heal damaged skin and other skin ailments. It helps renew and promote healthy cell development. Ground coffee beans gently exfoliate the skin and also reduce the appearance of cellulite and stimulate skin cells.<br /><br />The fatty acids and Vitamin E content of Hazelnut oil help create a natural oil barrier that helps skin retain water and avoid drying out. It also contains tannins, a powerful antioxidant that help cleanse and shrink pores. Vitamin E also helps with collagen synthesis and reduce the appearance of scars.<br /><br />High Vitamin C content in Orange makes skin radiant and also helps in collagen production resulting in supple, hydrated and age-less skin.<br /><br />Sugar acts as a natural exfoliator and helps to gently remove dead skin and impurities making it radiant and softer.<br /><br />Rich in fatty acids and natural vitamins, Shea Butter moisturizes the skin to relieve dryness. A super-hydrating blend of Cocoa Butter, Natural Vitamin E, Extra Virgin Olive Oil, Jojoba Oil, and Sweet Almond Oil makes skin softer and smoother.""",[],B01N99J9FD,B01N99J9FD,AF2BLE54TEMGZ546U763ZHZRXC4A,2020-10-23 17:29:53.808,0,False,Mixed Review of face and body scrub.,Gentle scrub with quality ingredients.,0.08333333333333333
4,"light, liquidy, quick absorbing, no added fragrance (but contain E.O.), gentle, great post shower","Quick absorbing, non greasy watery hand & body lotion. I like my body lotions to be on the thin side as I find it easier/quicker to apply as well as quicker to absorb. When I have extra rough spots, then I don't mind using a thicker emollient. But for just out of the shower lotion to lock in moisture.. I want a thinner lotion. This provides that. Yet, it is moisturizing enough to use any other time of day. Leave at kitchen sink for hand moisturizing as needed is great too. But not at bathroom sink lest someone mistakes it for toothpaste, haha. It is in a toothpaste style container. Just flip cap and squeeze.<br /><br />It feels nice on skin, has no added fragrance. I like their 1513 face lotion and I like this hand/body lotion too. I tend to have dry skin, so I find both are better for me for summer or days I just a light hydration boost. Easy to use, no frills lotion that is gentle on skin. I appreciate the nourishing ingredients and that they offer a no fragrance added option. Any hint of scent is entirely naturally occurring. However, this may not be for you if you seek to avoid essential oils as is is listed at the end.<br /><br />Overall it is a nice product. No irritation. No issues thus far.<br /><br />Key Ingredients:<br />--Rose Flower Water: Helps maintain the skin's pH balance<br />--Organic White Willow Bark Extract: A natural exfoliant that helps reveal brighter, radiant skin; Acts as an astringent and anti-inflammatory<br />--Aloe Leaf Juice: Hydrates and helps to lock in healing ingredients • Hemp Seed Oil: Treats inflammation and redness<br /><br />Ingredients:<br />Organic Aloe Leaf Juice, Organic Coconut Oil, Glycerin, Stearic Acid, Emulsifying Wax, Witch Hazel Water, Vitamin E, Sunflower Seed Oil, Phenoxyethanol, Organic Hemp Seed Oil, Rose Flower Water, CBD, Organic White Willow Bark Extract, Organic Rosemary Leaf Extract, Organic Neem Seed Oil, Organic Alcohol, Xanthan Gum, Tetrasodium Glutamate Diacetate, Essential Oil",[],B08BB3P4VQ,B08BB3P4VQ,AF2BLE54TEMGZ546U763ZHZRXC4A,2020-10-09 15:14:11.928,0,False,Decent lotion for dry skin consulted.,"Moisturizing, fragrance-free, gentle, easy-to-use lotion.",0.07142857142857144
4,"lightweight but rich, pump style tube container, great on neck and hands","FULL ingredient list:<br />Organic Aloe Leaf Juice, Avocado Fruit Oil, Organic Jojoba Seed Oil, Emulsifying Wax, Glycerin, Organic Palm Fruit Oil, Stearic Acid, Vitamin E, Sunflower Seed Oil, Organic Neem Seed Oil, Organic Rosemary Leaf Extract, Organic Sunflower Seed Oil, Phenoxyethanol, Rose Flower Water, Rosehip Seed Oil, Carrot Seed Oil, Wheat Germ Oil, Vitamin A Ester, Vitamin C Ester, Provitamin B5, Allantoin, Organic White Willow Bark Extract (Salix Alba), Organic Alcohol, Xanthan Gum, Tetrasodium Glutamate Diacetate, CBD<br /><br />KEY Ingredients:<br />  * CBD: Formulated with 750mg of CBD; Acts as a powerful antioxidant that reduces free radical damage<br />  Rosehip Seed Oil: Moisturizes and brightens skin; Improves texture<br />  Carrot Seed Oil: Heals and balances skin; Address fine lines and wrinkles<br />  Provitamin B5: Stabilizes skin’s barrier and helps skin retain moisture<br /><br />*""Research is mounting on how CBD helps our body’s endocannabinoid system (ECS) increase oil production in the pores and in turn drastically reduces the appearance of fine lines and wrinkles""<br />(if this is accurate, then having naturally oilier skin is indeed one way to fend off lines and wrinkles. Oilier skin tends to age better. I have dry skin, but I have been moisturizing and protecting with SPF since my teens).<br /><br />MY skin: Mid 40s, very clear, very fair, minimal/no lines, supple, leans dry, has Rosacea (non-acne, just flushing and redness from visible veins). My skin loves hydration, oils, thicker heavier products.<br /><br />This product:<br />--stay fresh, pump style tube container (think of a toothpaste container with a pump)<br />-- thin, light, but rich lotion.<br />--smooth, glides on<br />--absorbs quickly, no lingering sheen or greasiness.<br />--plays well with other products (ie; toners, serums, SPF, make up)<br />--gentle, non irritating.<br />--skin nourishing ingredients<br />--no added fragrance; barely there naturally occurring scent.<br /><br />When I use it: daytime after serum (if I use one) but before SPF.<br /><br />Quite a range of experiences and preferences, but that make sense since we all have different skin and skin care needs. So for me, I find that it is almost TOO light for my needs. Here is what I do like: I like that I can easily pair it with other products as it doesn't seem to pill or roll.  I would never use this at night as it is just too light for me, but it has been fine for use in my morning skin care routine- after a serum and before a moisturizing SPF. I don't feel like it works as my only moisturizer, but I DO think it is worth a try. The ingredients are fabulous.  While it doesn't feel like it is drying, it doesn't give me that dewy oomph that my preferred products can provide. Maybe I need to use it for a longer duration (sometimes that happens.. something I use for awhile doesnt seem to be doing anything but I keep using it to use it up, and at some point I notice a noted improvement).<br /><br />Despite it containing a lot of different nourishing oils, I would prefer it to feel and look a little oilier. Maybe over time? I am thinking this might be good for dehydrated oily skin, or normal to lightly dry skin. I am just guessing.<br /><br />I would use it to hold in other hydrating products like a thin mask. Or MAYBE on days when I just want something on and I don't want to fuss.<br /><br />Unexpectedly great for hands. Immediate softness. The backs of my hands feel super wonderful after applying this. The pump container makes it easy to dole out on the go. Would be great for keeping in a purse.<br /><br />Since it is thin but rich as well as the ease of application makes it REALLY nice as a neck and chest cream. If this formula is supposed to increase skin oil over time, then having that added advantage applied to the neck (naturally not oil area) could be a game changer for those concerned with skin on the neck.<br /><br />I think it is lovely, overall. 4 stars",[],B08C37KWRR,B08C37KWRR,AF2BLE54TEMGZ546U763ZHZRXC4A,2020-10-03 17:08:06.228,1,False,Creamy moisturizing product review.,"Nourishing, lightweight CBD moisturizer. Absorbs quickly.",0.1
5,"gentle cleansing, lots of suds, leaves skin clean but not parched, great for travel","Individually wrapped cleansing cloths that are way better than any other I have used in the past. The material has a good strong feel, and it is large enough that it nearly feels like a washcloth. I can really get my hand on it. The packets easily tear open. The cloth, once wet becomes crazy sudsy. It has a barely there scent. I really have to sniff to be able to detect anything. Very fresh.  The lather is gentle and non drying. I was surprised that my face was not feeling parched or taut afterward.<br /><br />Not only for face, but it makes for a decent cleansing cloth to have a ""bird bath"" at the sink. Just wipe down everywhere you need to, rinse the cloth, rinse your body, rinse the cloth again, ring it out, use it to pat down the body.. and away you go.<br /><br />I think one could get away with using half a cloth easily for just face washing as there is plenty of cleaning agent in it.<br /><br />Overall it is a lovely product. I think it is perfectly packaged for occasional use, or for on the go/ travel. If I were to use it all the time, I would prefer something with less packaging. Maybe they have that... I didn't look.<br /><br />But for travel: definite yes. I would go so far as to use one in the shower to take care of face and entire body. The cleanser is so gentle, which is a huge draw for me and my dry/rosacea skin.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61FkGwE7+CL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61FkGwE7+CL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61FkGwE7+CL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61z9FFN5gdL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61z9FFN5gdL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61z9FFN5gdL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71JOZblqzsL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71JOZblqzsL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71JOZblqzsL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71ZdEAJWBAL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71ZdEAJWBAL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71ZdEAJWBAL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B083BGJ4P9,B083BGJ4P9,AF2BLE54TEMGZ546U763ZHZRXC4A,2020-09-29 02:57:08.292,1,False,Product is gentle and travel-friendly cleansing.,"Gentle, versatile cleansing cloths impress.",0.16666666666666666
5,"non greasy, high moisture, makes skin soft, supple, comfortable feeling","My skin: mid 40s, leans dry, semi sensitive*, clear but with redness/visible veins (rosacea).<br /><br />My skin has been really loving this Easydew Daily Double Hydra moisturizer. I love K-beauty products and hadn't heard of this line. I am glad to have been able to try it as it just works really well for me. I highly recommend that it is paired with their Double Hydra Toner, especially if you like using hydrating toners using the 7 skins method (apply toner in layers until skin has soaked up as much as it can). Then follow with this, and the skin feels light, fresh, hydrated, supple, smooth, plump, and oh so happy. I find that I can use it day and/or night. I really have no preference. Seems to play well with other products (SPF, serums, masks)<br />https://www.amazon.com/dp/B077BTR9H4/ref=pe_1098610_137716200_cm_rv_eml_rv0_dp<br /><br />As someone who engages in hobby skin care, I like finding through trial and error items that I would buy again, or would be my go-to if I had to choose just a couple things. These two are my go-to items. If I don't feel like playing around with other products, or if I am in between testing products, this combo just saves my skin and makes it look and feel so good. In a time when we really shouldn't be touching our faces (and we shouldn't anyway), sometimes I can't help it as my skin just feels soft and pleasantly moist.<br /><br />The bottle style is very familiar to me. Tall, thin, with twist off cap. Squeeze to get product. 2.02 fl ounces will last quite some time even when using a generous amount. Dont forget neck and chest :)<br /><br />When I say I have semi sensitive, I used to have really sensitive skin- felt easily irritated, often had a burning feeling or itchy feeling. I had to learn about ingredients and figure out what bothered me. But ultimately, I learned that it incorporating ingredients that help repair and maintain the skin barrier is what helps most of all. So ceramides, occlusives, Natural Moisturizing Factors (NMF), Serine, copper, and several others.. that just help the skin significantly. Add in hydrating toners and consistent use of SPF, and the skin is looking good. Now, using harsh products can contribute to broken skin barrier, but often it is simply environmental or physical (too many exfoliating sessions, too harsh/physical scrubbing, too much sun/wind/vacillating temps). So I consider my skin semi sensitive because I am aware that I used to have really sensitive skin and now I seem to not to, but I still actively regard and address my skin in terms of maintaining skin barrier. THIS product has ingredients that help the skin barrier (NMF, Serine).<br /><br />I like it a lot, good stuff. Definitely recommend.",[],B088GWCVVJ,B088GWCVVJ,AF2BLE54TEMGZ546U763ZHZRXC4A,2020-09-20 17:35:51.306,2,False,User likes Easydew Daily moisturizer.,"Moisturizer hydrates, soothes sensitive skin.",0.10000000000000002
